run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
1,REACT_ONLY,not_applicable,17,1.0,llm_judge_score,6.785919904708862,0.0011973,620,183,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,not_applicable,18,1.0,llm_judge_score,8.666335105895996,0.00145782,619,250,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,not_applicable,19,1.0,llm_judge_score,7.587628126144409,0.00123084,603,195,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,REACT_ONLY,not_applicable,20,1.0,llm_judge_score,54.411314964294434,0.009103224,2567,2087,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,not_applicable,17,1.0,llm_judge_score,7.969243764877319,0.001053312,620,228,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,not_applicable,18,1.0,llm_judge_score,7.545052766799927,0.00120042,619,184,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,not_applicable,19,1.0,llm_judge_score,7.3225038051605225,0.00122694,603,194,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,REACT_ONLY,not_applicable,20,1.0,llm_judge_score,9.980499982833862,0.001618812,635,370,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,not_applicable,17,1.0,llm_judge_score,7.233880043029785,0.001053312,620,228,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,not_applicable,18,1.0,llm_judge_score,7.8651111125946045,0.001150032,619,253,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,not_applicable,19,1.0,llm_judge_score,7.384793758392334,0.000833352,603,175,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,REACT_ONLY,not_applicable,20,0.0,llm_judge_score,29.585891008377075,0.004746144,1279,1125,True,False,N/A,react_agent,react_agent,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
