run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
1,FLASH_FUSION_CACHE,miss,17,1.0,llm_judge_score,8.752908706665039,0.001620102,8268,332,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,4.140077114105225,6467,182,0.001535742,4.1401331424713135,0.00047400000039488077,2.1676840000000084,1.6699959815014154e-07,0.0,0.0,2.430021047592163,0.0,4140.1331424713135,0.47400000039488077,2167.6840000000084,0.00016699959815014154,0.0,0.0,2430.021047592163,0.0
1,FLASH_FUSION_CACHE,miss,18,1.0,llm_judge_score,23.782127618789673,0.0023760960000000003,5929,487,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,True,5.584275007247925,4018,266,0.001656876,5.584403991699219,0.0005755420006607892,2.4897503329993924,2.920005499618128e-07,0.0,0.0,0.0,13.914489030838013,5584.403991699219,0.5755420006607892,2489.7503329993924,0.0002920005499618128,0.0,0.0,0.0,13914.489030838013
1,FLASH_FUSION_CACHE,miss,19,0.0,llm_judge_score,11.61230206489563,0.00262371,11442,536,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,PARALLEL_AGGREGATE,DERIVE_BINARY,CORRELATE_COLUMNS",True,7.2884299755096436,8925,386,0.00252447,7.288462162017822,0.0005386670000007143,2.2814691250005126,2.920005499618128e-07,0.0,0.0,0.3633739948272705,0.0,7288.462162017822,0.5386670000007143,2281.4691250005126,0.0002920005499618128,0.0,0.0,363.3739948272705,0.0
1,FLASH_FUSION_CACHE,miss,20,1.0,llm_judge_score,9.37116026878357,0.00498285,5462,417,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,4.931644916534424,4019,267,0.00487461,4.93168306350708,0.00041166600021824706,2.537340791999668,2.499982656445354e-07,0.0,0.0,1.7176289558410645,0.0,4931.68306350708,0.41166600021824706,2537.340791999668,0.0002499982656445354,0.0,0.0,1717.6289558410645,0.0
2,FLASH_FUSION_CACHE,miss,17,1.0,llm_judge_score,10.591435194015503,0.001617942,8268,332,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,3.6626088619232178,6467,182,0.001535742,3.662639856338501,0.012862250001489883,2.176094832999297,0.0006141249996289844,0.0,0.0,3.1203970909118652,0.0,3662.639856338501,12.862250001489883,2176.094832999297,0.6141249996289844,0.0,0.0,3120.3970909118652,0.0
2,FLASH_FUSION_CACHE,miss,18,1.0,llm_judge_score,23.03557276725769,0.002332476,5929,476,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,True,4.8553948402404785,4018,266,0.001656876,4.855456113815308,0.04709674999867275,2.0625279579999187,0.001045082999553415,0.0,0.0,0.0,16.052348852157593,4855.456113815308,47.09674999867275,2062.5279579999187,1.045082999553415,0.0,0.0,0.0,16052.348852157593
2,FLASH_FUSION_CACHE,miss,19,0.0,llm_judge_score,11.005667924880981,0.0105366,11536,556,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,DERIVE_BIN,PARALLEL_AGGREGATE,DERIVE_BINARY,CORRELATE_COLUMNS",True,7.581878185272217,9176,406,0.0104403,7.581921100616455,0.03239308400043228,2.9434307500014256,0.0007134170009521767,0.0,0.0,0.4296000003814697,0.0,7581.921100616455,32.39308400043228,2943.4307500014256,0.7134170009521767,0.0,0.0,429.6000003814697,0.0
2,FLASH_FUSION_CACHE,miss,20,1.0,llm_judge_score,11.783721685409546,0.001729596,5462,415,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,5.3061840534210205,4019,265,0.001653756,5.30621075630188,0.012102832999516977,2.4474822499996662,0.0005755419988417998,0.0,0.0,2.1832802295684814,0.0,5306.21075630188,12.102832999516977,2447.4822499996662,0.5755419988417998,0.0,0.0,2183.2802295684814,0.0
3,FLASH_FUSION_CACHE,miss,17,1.0,llm_judge_score,6.377702236175537,0.001535742,6467,182,True,False,N/A,"hybrid_semantic_ambiguous_candidates,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,3.65083909034729,6467,182,0.001535742,3.6508967876434326,0.10715279199939687,0.0,0.0008618749998277053,0.0,0.0,2.6006557941436768,0.0,3650.8967876434326,107.15279199939687,0.0,0.8618749998277053,0.0,0.0,2600.6557941436768,0.0
3,FLASH_FUSION_CACHE,miss,18,1.0,llm_judge_score,23.689090967178345,0.002348076,5929,480,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,True,4.753574848175049,4018,266,0.001656876,4.753766775131226,0.01012708400048723,2.6188228329992853,0.0005153330002940493,0.0,0.0,0.0,14.391467571258545,4753.766775131226,10.12708400048723,2618.8228329992853,0.5153330002940493,0.0,0.0,0.0,14391.467571258545
