run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
1,FF_NO_PRUNING,not_applicable,1,1.0,llm_judge_score,3.936957836151123,0.00192624,9547,57,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,True,3.9334518909454346,9547,57,0.00192624,3.9334638118743896,0.0,0.0,0.0,0.0,0.0,0.00061798095703125,0.0,3933.4638118743896,0.0,0.0,0.0,0.0,0.0,0.61798095703125,0.0
1,FF_NO_PRUNING,not_applicable,2,1.0,llm_judge_score,1.9451141357421875,0.00098704,9547,57,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,True,1.944624900817871,9547,57,0.00098704,1.9446349143981934,0.0,0.0,0.0,0.0,0.0,0.000247955322265625,0.0,1944.6349143981934,0.0,0.0,0.0,0.0,0.0,0.247955322265625,0.0
1,FF_NO_PRUNING,not_applicable,3,1.0,llm_judge_score,4.229546785354614,0.00103244,9553,142,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"AGGREGATE_COLUMN,FILTER_EQ_AGGREGATE,SELECT_COLUMN",True,4.228501081466675,9553,142,0.00103244,4.228507995605469,0.0,0.0,0.0,0.0,0.0,0.0008909702301025391,0.0,4228.507995605469,0.0,0.0,0.0,0.0,0.0,0.8909702301025391,0.0
1,FF_NO_PRUNING,not_applicable,4,1.0,llm_judge_score,2.410198926925659,0.00099844,9552,77,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,COUNT_ROWS",True,2.4085400104522705,9552,77,0.00099844,2.4085559844970703,0.0,0.0,0.0,0.0,0.0,0.0012080669403076172,0.0,2408.5559844970703,0.0,0.0,0.0,0.0,0.0,1.2080669403076172,0.0
1,FF_NO_PRUNING,not_applicable,5,1.0,llm_judge_score,4.740928888320923,0.00104392,9561,161,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",True,4.73978590965271,9561,161,0.00104392,4.739792823791504,0.0,0.0,0.0,0.0,0.0,0.0009100437164306641,0.0,4739.792823791504,0.0,0.0,0.0,0.0,0.0,0.9100437164306641,0.0
1,FF_NO_PRUNING,not_applicable,6,1.0,llm_judge_score,17.210389137268066,0.00099046,9543,113,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BINARY,RANK_ROWS",True,17.207513093948364,9543,113,0.00099046,17.207528114318848,0.0,0.0,0.0,0.0,0.0,0.0023589134216308594,0.0,17207.528114318848,0.0,0.0,0.0,0.0,0.0,2.3589134216308594,0.0
1,FF_NO_PRUNING,not_applicable,7,1.0,llm_judge_score,3.3617000579833984,0.00101376,9561,103,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",True,3.3595340251922607,9561,103,0.00101376,3.3595519065856934,0.0,0.0,0.0,0.0,0.0,0.0016722679138183594,0.0,3359.5519065856934,0.0,0.0,0.0,0.0,0.0,1.6722679138183594,0.0
1,FF_NO_PRUNING,not_applicable,8,1.0,llm_judge_score,3.4406871795654297,0.00102752,9557,131,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,3.434796094894409,9557,131,0.00102752,3.434804916381836,0.0,0.0,0.0,0.0,0.0,0.005496025085449219,0.0,3434.804916381836,0.0,0.0,0.0,0.0,0.0,5.496025085449219,0.0
1,FF_NO_PRUNING,not_applicable,9,1.0,guardrail_skip_expected_rejection,2.6469998359680176,0.00099368,9549,69,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.64684796333313,9549,69,0.00099368,2.6468632221221924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.8632221221924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_PRUNING,not_applicable,10,1.0,guardrail_skip_expected_rejection,2.4584927558898926,0.00098412,9548,51,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.4582509994506836,9548,51,0.00098412,2.4582631587982178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.263158798218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_PRUNING,not_applicable,11,1.0,guardrail_skip_expected_rejection,2.29537296295166,0.00098528,9546,54,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.2951650619506836,9546,54,0.00098528,2.2951819896698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.1819896698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_PRUNING,not_applicable,12,1.0,guardrail_skip_expected_rejection,2.4287073612213135,0.00099064,9552,62,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.4285528659820557,9552,62,0.00099064,2.428563117980957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.563117980957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_PRUNING,not_applicable,13,1.0,llm_judge_score,12.492223978042603,0.00110792,9595,271,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,12.476799011230469,9595,271,0.00110792,12.476805925369263,0.0,0.0,0.0,0.0,0.0,0.015043020248413086,0.0,12476.805925369263,0.0,0.0,0.0,0.0,0.0,15.043020248413086,0.0
1,FF_NO_PRUNING,not_applicable,14,1.0,llm_judge_score,6.747694253921509,0.00110792,9595,271,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,6.61397910118103,9595,271,0.00110792,6.613993883132935,0.0,0.0,0.0,0.0,0.0,0.13296198844909668,0.0,6613.993883132935,0.0,0.0,0.0,0.0,0.0,132.96198844909668,0.0
1,FF_NO_PRUNING,not_applicable,15,1.0,llm_judge_score,6.208282947540283,0.00109928,9599,259,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,6.1983397006988525,9599,259,0.00109928,6.1983606815338135,0.0,0.0,0.0,0.0,0.0,0.008856058120727539,0.0,6198.3606815338135,0.0,0.0,0.0,0.0,0.0,8.856058120727539,0.0
1,FF_NO_PRUNING,not_applicable,16,1.0,llm_judge_score,7.258055925369263,0.00110596,9596,273,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,7.009190797805786,9596,273,0.00110596,7.009216070175171,0.0,0.0,0.0,0.0,0.0,0.24776220321655273,0.0,7009.216070175171,0.0,0.0,0.0,0.0,0.0,247.76220321655273,0.0
1,FF_NO_PRUNING,not_applicable,17,1.0,llm_judge_score,5.370553016662598,0.00106168,9564,194,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,5.363268852233887,9564,194,0.00106168,5.363286972045898,0.0,0.0,0.0,0.0,0.0,0.006560802459716797,0.0,5363.286972045898,0.0,0.0,0.0,0.0,0.0,6.560802459716797,0.0
1,FF_NO_PRUNING,not_applicable,18,1.0,llm_judge_score,11.36988091468811,0.00109564,9583,252,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",True,11.365916967391968,9583,252,0.00109564,11.365942001342773,0.0,0.0,0.0,0.0,0.0,0.003269195556640625,0.0,11365.942001342773,0.0,0.0,0.0,0.0,0.0,3.269195556640625,0.0
1,FF_NO_PRUNING,not_applicable,19,0.0,llm_judge_score,19.964471101760864,0.0014742400000000001,10522,622,True,False,N/A,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,True,11.42272686958313,9585,407,0.00117664,11.42274284362793,0.0,0.0,0.0,0.0,0.0,0.0,8.539613246917725,11422.74284362793,0.0,0.0,0.0,0.0,0.0,0.0,8539.613246917725
1,FF_NO_PRUNING,not_applicable,20,1.0,llm_judge_score,7.530421018600464,0.00109836,9581,258,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BINARY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,7.5216052532196045,9581,258,0.00109836,7.521623134613037,0.0,0.0,0.0,0.0,0.0,0.007947921752929688,0.0,7521.623134613037,0.0,0.0,0.0,0.0,0.0,7.9479217529296875,0.0
2,FF_NO_PRUNING,not_applicable,1,1.0,llm_judge_score,2.2161200046539307,0.00098704,9547,57,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,True,2.2152390480041504,9547,57,0.00098704,2.215254068374634,0.0,0.0,0.0,0.0,0.0,0.0005831718444824219,0.0,2215.254068374634,0.0,0.0,0.0,0.0,0.0,0.5831718444824219,0.0
